"tile_id","SRR13404367","SRR13404368","SRR13404369","SRR13404370","SRR13404371","SRR13404372","SRR13404373","SRR13404374","SRR13404375","SRR13404376","SRR13404377","SRR13404378","SRR13404379","SRR13404380","SRR13404381","SRR13404382","SRR13404383","SRR13404384","SRR13404385","SRR13404386","SRR13404387","SRR13404388"
"chr21_32310001_32315000",1,0.823529411764706,0.916666666666667,0.923076923076923,0.666666666666667,0.8,0.928571428571429,0.8,0.785714285714286,1,0.833333333333333,1,0.5,1,0.8,1,0.833333333333333,1,0.956521739130435,1,1,0.925925925925926
"chr21_32315001_32320000",1,1,0.8,1,1,1,0.956521739130435,0.952380952380952,1,0.888888888888889,0.925925925925926,1,1,1,0.9,0.870967741935484,1,0.875,0.769230769230769,0.947368421052632,0.9,0.952380952380952
"chr21_32320001_32325000",0.945945945945946,1,1,0.952380952380952,0.8125,0.923076923076923,1,0.936170212765957,0.911764705882353,0.967741935483871,0.863636363636364,0.961538461538462,0.930232558139535,1,0.95,0.961538461538462,0.947368421052632,0.888888888888889,1,1,1,1
"chr21_32325001_32330000",NA,1,0.923076923076923,0.9375,0.769230769230769,0.9,1,0.923076923076923,0.75,0.875,1,0.916666666666667,0.88235294117647,0.875,1,1,1,NA,1,1,1,0.833333333333333
"chr21_32330001_32335000",1,0.875,1,1,1,0.866666666666667,0.875,0.8,0.6,0.666666666666667,1,0.888888888888889,0.888888888888889,0.8,1,1,0.857142857142857,0.947368421052632,0.875,0.833333333333333,0.833333333333333,1
"chr21_32335001_32340000",1,0.923076923076923,1,1,0.714285714285714,0.931034482758621,0.928571428571429,0.888888888888889,1,0.9,0.956521739130435,0.954545454545455,0.9,1,1,1,1,0.961538461538462,0.95,1,0.972222222222222,1
"chr21_32340001_32345000",1,1,0.9375,1,1,1,1,1,1,1,1,1,0.9,0.785714285714286,0.875,1,1,0.9375,1,0.9,1,0.8
"chr21_32345001_32350000",1,0.888888888888889,0.923076923076923,1,1,1,0.971428571428571,1,0.333333333333333,0.923076923076923,0.785714285714286,1,0.933333333333333,1,0.842105263157895,1,1,1,0.95,1,0.925925925925926,0.9
"chr21_32350001_32355000",1,1,0.962962962962963,1,1,0.9375,0.8,0.888888888888889,0.916666666666667,1,1,0.970588235294118,1,1,0.9,0.892857142857143,0.875,0.875,0.818181818181818,1,0.864864864864865,1
"chr21_32355001_32360000",0.975,0.956521739130435,0.952380952380952,0.888888888888889,0.888888888888889,0.941176470588235,0.916666666666667,0.909090909090909,1,0.941176470588235,0.970588235294118,1,1,1,0.833333333333333,0.8125,0.8,0.931034482758621,0.666666666666667,0.75,1,1
"chr21_32360001_32365000",1,1,0.863636363636364,1,0.7,0.846153846153846,1,1,0.962962962962963,1,1,0.95,1,0.8,0.88,0.904761904761905,0.833333333333333,0.875,1,1,1,1
"chr21_32365001_32370000",0.75,0.818181818181818,0.911764705882353,0.954545454545455,0.941176470588235,1,0.909090909090909,0.944444444444444,0.947368421052632,NA,0.8,0.944444444444444,0.866666666666667,0.857142857142857,0.714285714285714,0.818181818181818,1,0.933333333333333,0.8,0.925925925925926,0.947368421052632,1
"chr21_32370001_32375000",0.818181818181818,0.875,0.777777777777778,1,0.904761904761905,0.933333333333333,0.863636363636364,0.925925925925926,1,1,1,1,1,0.944444444444444,1,0.8,0.777777777777778,0.875,0.785714285714286,0.8,0.916666666666667,0.636363636363636
"chr21_32375001_32380000",1,0.894736842105263,1,0.966666666666667,1,0.894736842105263,0.840909090909091,1,NA,1,1,1,0.875,1,1,0.9,0.888888888888889,1,0.833333333333333,0.866666666666667,1,1
"chr21_32380001_32385000",0.826086956521739,0.933333333333333,0.75,1,0.875,0.75,0.888888888888889,0.823529411764706,0.916666666666667,0.869565217391304,1,0.869565217391304,0.96969696969697,1,0.875,0.95,NA,1,0.954545454545455,1,1,0.91304347826087
"chr21_32385001_32390000",1,0.846153846153846,0.714285714285714,1,0.833333333333333,0.909090909090909,0.888888888888889,0.85,0.863636363636364,0.9375,0.875,1,0.826086956521739,0.833333333333333,1,1,1,0.928571428571429,0.818181818181818,1,0.95,1
"chr21_32390001_32395000",0.424242424242424,0.45,0.333333333333333,0.76,0.777777777777778,1,1,0.0689655172413793,1,0.409090909090909,0.55,0.642857142857143,0.909090909090909,0.75,NA,0.347826086956522,0.75,0.444444444444444,0.146341463414634,0.833333333333333,0,0.823529411764706
"chr21_32395001_32400000",0.777777777777778,1,0.888888888888889,0.833333333333333,0.888888888888889,1,1,0.91304347826087,1,0.714285714285714,0.857142857142857,0.6,1,1,0.826086956521739,1,1,1,1,1,1,NA
"chr21_32400001_32405000",0.375,0.583333333333333,0.714285714285714,0.80952380952381,1,0.8,0.923076923076923,0.846153846153846,1,0.761904761904762,0.6875,0.923076923076923,0.8,0.833333333333333,0.714285714285714,0.4,0.764705882352941,0.692307692307692,0.909090909090909,0.904761904761905,0.818181818181818,0.724137931034483
"chr21_32405001_32410000",1,0.933333333333333,0.958333333333333,1,0.944444444444444,0.888888888888889,0.857142857142857,1,0.8,0.9,0.869565217391304,0.95,0.75,0.875,0.904761904761905,0.966666666666667,1,0.909090909090909,0.888888888888889,1,1,1
"chr21_32410001_32415000",NA,1,0.333333333333333,0.117647058823529,0.933333333333333,0.0357142857142857,0.117647058823529,0.1875,0.444444444444444,0.769230769230769,0.777777777777778,0.0833333333333333,0.666666666666667,0.863636363636364,1,0.272727272727273,0.166666666666667,0.35,0.271186440677966,0.625,0.347826086956522,0
"chr21_32415001_32420000",0.8,1,1,1,1,0.909090909090909,1,1,1,0.9375,0.714285714285714,0.733333333333333,1,1,1,0.88235294117647,1,1,0.727272727272727,0.866666666666667,0.962962962962963,1
"chr21_32420001_32425000",0.888888888888889,1,1,1,1,1,0.714285714285714,1,1,0.7,1,0.916666666666667,0.916666666666667,0.857142857142857,0.966666666666667,1,1,1,0.333333333333333,0.909090909090909,0.941176470588235,1
"chr21_32425001_32430000",1,1,1,1,0.875,0.888888888888889,0.88235294117647,0.9,NA,1,0.875,0.894736842105263,1,0.6,0.818181818181818,0.777777777777778,1,1,0.777777777777778,0.916666666666667,0.571428571428571,0.909090909090909
"chr21_32430001_32435000",0.9375,0.952380952380952,0.952380952380952,1,1,0.961538461538462,0.84,1,0.833333333333333,0.916666666666667,0.714285714285714,0.833333333333333,0.846153846153846,1,0.764705882352941,0.7,0.909090909090909,0.818181818181818,1,1,0.928571428571429,0.866666666666667
"chr21_32435001_32440000",0.625,0.85,0.846153846153846,0.6,0.806451612903226,0.826086956521739,1,0.608695652173913,0.703703703703704,1,NA,0.869565217391304,0.85,1,0.857142857142857,0.91304347826087,1,0.64,0.904761904761905,0.6,0.75,0.909090909090909
"chr21_32440001_32445000",0.928571428571429,1,0.75,1,0.833333333333333,0.944444444444444,1,0.928571428571429,1,0.866666666666667,0.789473684210526,1,1,1,0.857142857142857,0.5,1,1,0.857142857142857,0.916666666666667,1,0.916666666666667
"chr21_32445001_32450000",0.833333333333333,1,0.96969696969697,1,0.904761904761905,0.956521739130435,1,0.935483870967742,0.928571428571429,0.93939393939394,0.75,0.941176470588235,0.8125,1,0.863636363636364,0.96551724137931,1,0.958333333333333,0.935483870967742,0.818181818181818,1,1
"chr21_32450001_32455000",0.91304347826087,0.916666666666667,1,0.9,0.8,0.8,0.833333333333333,1,0.888888888888889,1,1,0.956521739130435,0.952380952380952,1,1,0.761904761904762,0.916666666666667,1,1,0.909090909090909,1,1
"chr21_32455001_32460000",0.625,0.769230769230769,0.933333333333333,0.95,0.928571428571429,0.961538461538462,0.888888888888889,1,1,0.916666666666667,0.807692307692308,0.769230769230769,0.826086956521739,1,1,0.91304347826087,NA,0.909090909090909,0.777777777777778,0.888888888888889,0.947368421052632,0.944444444444444
"chr21_32460001_32465000",1,0.6,0.714285714285714,1,0.7,0.909090909090909,1,0.705882352941177,1,0.9375,0.857142857142857,0.888888888888889,0.761904761904762,0.888888888888889,0.5,0.875,1,1,0.8,0.888888888888889,0.923076923076923,0.454545454545455
"chr21_32465001_32470000",1,1,1,0.96875,1,0.933333333333333,0.947368421052632,0.909090909090909,0.941176470588235,0.769230769230769,0.909090909090909,0.851851851851852,1,0.92,0.923076923076923,0.904761904761905,1,0.96,0.863636363636364,0.785714285714286,1,0.8125
"chr21_32470001_32475000",1,0.933333333333333,1,0.961538461538462,1,1,1,1,1,0.909090909090909,0.973684210526316,1,0.933333333333333,0.947368421052632,0.961538461538462,0.96875,0.956521739130435,1,0.96969696969697,0.928571428571429,1,0.923076923076923
"chr21_32475001_32480000",1,0.68421052631579,0.538461538461538,0.923076923076923,0.866666666666667,0.705882352941177,0.647058823529412,0.842105263157895,0.904761904761905,0.666666666666667,1,0.928571428571429,0.55,1,0.851851851851852,0.909090909090909,0.8,0.727272727272727,0.736842105263158,0.833333333333333,1,0.785714285714286
"chr21_32480001_32485000",1,0.818181818181818,0.772727272727273,0.909090909090909,0.944444444444444,0.787878787878788,0.25,0.923076923076923,1,0.666666666666667,1,0.761904761904762,0.8,0.769230769230769,0.888888888888889,1,0.714285714285714,1,0.966666666666667,0.846153846153846,1,0.75
"chr21_32485001_32490000",1,1,0.666666666666667,1,0.571428571428571,1,0.9,1,0.857142857142857,0.958333333333333,0.863636363636364,0.785714285714286,1,1,1,0.875,0.764705882352941,0.933333333333333,1,NA,0.857142857142857,NA
"chr21_32490001_32495000",0.85,0.9,1,0.888888888888889,0.944444444444444,0.888888888888889,0.5,0.846153846153846,0.789473684210526,0.935483870967742,0.888888888888889,1,0.888888888888889,1,0.75,0.894736842105263,1,0.769230769230769,0.851851851851852,0.931034482758621,1,0.894736842105263
"chr21_32495001_32500000",1,0.952380952380952,0.928571428571429,1,1,0.933333333333333,0.909090909090909,0.875,1,0.840909090909091,0.944444444444444,1,0.666666666666667,1,0.8,0.875,1,1,1,0.923076923076923,0.888888888888889,0.964285714285714
"chr21_32500001_32505000",0.666666666666667,0.909090909090909,0.954545454545455,1,1,1,1,1,1,0.928571428571429,1,0.823529411764706,1,0.956521739130435,1,0.833333333333333,1,0.958333333333333,1,1,0.925925925925926,0.909090909090909
"chr21_32505001_32510000",0.875,0.85,0.842105263157895,0.952380952380952,1,0.833333333333333,1,0.909090909090909,NA,0.916666666666667,1,0.925925925925926,NA,0.714285714285714,0.91304347826087,0.921052631578947,0.615384615384615,0.857142857142857,1,0.818181818181818,0.833333333333333,1
"chr21_32510001_32515000",0.91304347826087,1,1,0.923076923076923,1,0.857142857142857,1,0.958333333333333,1,0.958333333333333,0.96,1,0.769230769230769,1,0.941176470588235,0.941176470588235,1,0.884615384615385,0.9,0.851851851851852,1,1
"chr21_32515001_32520000",0.8,0.88,0.5,0.652173913043478,0.625,0.615384615384615,0.5,0.828571428571429,0.68,0.785714285714286,0.8,0.777777777777778,0.818181818181818,0.571428571428571,0.923076923076923,0.84,0.866666666666667,0.642857142857143,0.96,0.5,0.75,0.68421052631579
"chr21_32520001_32525000",0.823529411764706,0.769230769230769,0.842105263157895,0.727272727272727,0.625,0.736842105263158,0.884615384615385,0.838709677419355,0.75,0.476190476190476,0.521739130434783,0.230769230769231,0.857142857142857,0.823529411764706,0.818181818181818,0.727272727272727,0.857142857142857,0.961538461538462,0.95,0.769230769230769,0.961538461538462,0.866666666666667
"chr21_32525001_32530000",0.925925925925926,1,1,0.941176470588235,1,0.91304347826087,0.866666666666667,1,0.9,1,0.9375,0.878787878787879,1,0.894736842105263,0.897435897435897,0.896551724137931,1,0.941176470588235,1,1,0.909090909090909,1
"chr21_32530001_32535000",0.9375,1,1,1,0.833333333333333,0.4,0.961538461538462,1,0.666666666666667,0.875,0.846153846153846,0.857142857142857,NA,0.909090909090909,1,0.833333333333333,NA,1,1,0.736842105263158,0.857142857142857,0.958333333333333
"chr21_32535001_32540000",0.823529411764706,0.923076923076923,0.764705882352941,0.909090909090909,0.923076923076923,0.923076923076923,0.923076923076923,0.935483870967742,0.9,0.923076923076923,0.92,1,0.789473684210526,1,1,1,0.933333333333333,0.8,0.896551724137931,0.772727272727273,0.9,0.888888888888889
"chr21_32540001_32545000",0.857142857142857,0.9375,0.8,1,1,0.909090909090909,1,0.9375,0.967741935483871,1,0.833333333333333,0.875,0.823529411764706,0.878787878787879,0.875,1,0.947368421052632,0.954545454545455,0.838709677419355,0.944444444444444,NA,1
"chr21_32545001_32550000",0.777777777777778,0.733333333333333,0.857142857142857,0.777777777777778,0.9,0.666666666666667,0.666666666666667,0.833333333333333,0.388888888888889,0.555555555555556,0.6,0.909090909090909,0.6,1,0.916666666666667,0.583333333333333,0.8125,1,0.9,0.75,0.833333333333333,0.25
"chr21_32550001_32555000",1,0.916666666666667,1,1,0.928571428571429,0.85,0.928571428571429,0.961538461538462,1,0.96,NA,0.954545454545455,0.942857142857143,1,1,0.88235294117647,0.8,0.888888888888889,1,1,1,0.952380952380952
"chr21_32555001_32560000",0.896551724137931,1,1,1,1,0.85,1,0.818181818181818,0.9375,0.928571428571429,0.944444444444444,0.95,0.916666666666667,1,1,1,0.916666666666667,1,0.842105263157895,0.857142857142857,1,0.956521739130435
"chr21_32560001_32565000",0.941176470588235,1,1,0.866666666666667,0.5,1,0.952380952380952,0.785714285714286,1,0.666666666666667,0.8,0.785714285714286,0.833333333333333,1,0.9,0.9,0.75,0.6,0.7,0.764705882352941,0.952380952380952,0.88235294117647
"chr21_32565001_32570000",0.533333333333333,0.5,0.545454545454545,0.259259259259259,0.9,0.136363636363636,0.419354838709677,0.37037037037037,1,1,0.875,0.3125,0.411764705882353,0.761904761904762,0.75,0.84,0.5,0.555555555555556,0.75,0.857142857142857,0.777777777777778,0.366666666666667
"chr21_32570001_32575000",0.848484848484849,0.727272727272727,0.736842105263158,0.75,0.807692307692308,0.8125,0.863636363636364,0.958333333333333,0.896551724137931,0.837209302325581,0.652173913043478,0.714285714285714,0.88235294117647,0.875,0.909090909090909,0.88,1,0.75,0.743589743589744,0.916666666666667,1,0.875
"chr21_32575001_32580000",1,1,1,0.8,1,1,0.944444444444444,0.916666666666667,0.875,0.96969696969697,1,0.888888888888889,0.945945945945946,1,0.857142857142857,0.954545454545455,NA,0.84,0.741935483870968,0.916666666666667,1,0.838709677419355
"chr21_32580001_32585000",0.888888888888889,0.95,0.722222222222222,0.957446808510638,0.875,0.828571428571429,0.977777777777778,0.902439024390244,0.861111111111111,0.909090909090909,0.954545454545455,0.964285714285714,0.933333333333333,0.944444444444444,1,0.884615384615385,1,0.96,0.951219512195122,0.75,0.871794871794872,0.964285714285714
"chr21_32585001_32590000",0.964285714285714,0.888888888888889,0.692307692307692,0.727272727272727,0.875,0.941176470588235,0.875,0.777777777777778,0.857142857142857,0.785714285714286,0.964285714285714,0.88235294117647,0.875,1,1,0.9,0.928571428571429,0.848484848484849,0.666666666666667,1,0.852941176470588,0.92
"chr21_32590001_32595000",0.964285714285714,0.914285714285714,0.931034482758621,0.952380952380952,1,1,0.923076923076923,0.96,0.772727272727273,0.821428571428571,0.925925925925926,0.956521739130435,0.928571428571429,1,0.84,0.75,0.875,1,0.842105263157895,0.931034482758621,0.91304347826087,1
"chr21_32595001_32600000",0.931818181818182,0.9375,1,0.966666666666667,1,0.833333333333333,0.954545454545455,0.727272727272727,0.807692307692308,0.93939393939394,0.90625,0.90625,1,0.892857142857143,0.888888888888889,0.925925925925926,1,0.96551724137931,0.909090909090909,1,0.833333333333333,0.75
"chr21_32600001_32605000",0.966666666666667,1,0.75,0.8,1,0.866666666666667,0.921052631578947,0.866666666666667,1,1,1,0.727272727272727,0.787878787878788,0.935483870967742,1,0.952380952380952,0.9,0.977777777777778,0.947368421052632,1,0.923076923076923,0.967741935483871
"chr21_32605001_32610000",1,0.952380952380952,1,0.956521739130435,0.931034482758621,1,1,0.925925925925926,0.894736842105263,0.9,1,0.869565217391304,0.956521739130435,1,0.95,0.93939393939394,0.904761904761905,0.966666666666667,0.842105263157895,0.761904761904762,0.928571428571429,0.967741935483871
"chr21_32610001_32615000",0,0.41304347826087,0.470588235294118,0.263157894736842,0.6,0.416666666666667,0.821428571428571,0.02,0.166666666666667,0.9,0.338709677419355,0.390243902439024,0.519230769230769,0.592592592592593,0.3125,0.171428571428571,0.95,0.0263157894736842,1,0.5,0,NA
"chr21_32615001_32620000",0.92,0.7,1,1,0.888888888888889,0.705882352941177,0.695652173913043,0.896551724137931,0.909090909090909,0.909090909090909,0.727272727272727,0.833333333333333,0.875,0.722222222222222,0.928571428571429,1,0.92,0.888888888888889,0.897959183673469,0.888888888888889,0.846153846153846,0.947368421052632
"chr21_32620001_32625000",0.925925925925926,1,0.76,0.787878787878788,0.947368421052632,1,0.9,0.942857142857143,0.85,0.75,0.8125,0.68,0.80952380952381,0.88235294117647,0.866666666666667,0.857142857142857,1,1,0.941176470588235,0.916666666666667,0.764705882352941,0.888888888888889
"chr21_32625001_32630000",0.916666666666667,0.956521739130435,0.9375,0.958333333333333,0.954545454545455,1,1,0.954545454545455,0.888888888888889,0.954545454545455,0.769230769230769,0.909090909090909,0.866666666666667,0.956521739130435,1,0.958333333333333,1,0.8,0.875,0.928571428571429,1,0.888888888888889
"chr21_32630001_32635000",NA,1,1,1,0.857142857142857,0.916666666666667,NA,1,0.933333333333333,1,1,1,1,1,1,1,0.875,1,0.857142857142857,0.923076923076923,1,0.947368421052632
"chr21_32635001_32640000",1,1,0.875,0.857142857142857,0.833333333333333,1,0.888888888888889,1,1,0.947368421052632,1,1,1,1,0.952380952380952,0.714285714285714,1,1,0.944444444444444,1,1,0.9375
"chr21_32640001_32645000",1,0.636363636363636,0.866666666666667,1,0.818181818181818,0.9,0.88235294117647,1,0.8,1,0.833333333333333,1,0.666666666666667,0.933333333333333,0.923076923076923,1,1,0.9,NA,1,0.956521739130435,0.625
"chr21_32645001_32650000",0.928571428571429,0.75,0.875,0.9,0.869565217391304,0.933333333333333,1,1,1,0.857142857142857,1,0.9,0.769230769230769,1,1,0.9,1,0.888888888888889,0.88235294117647,0.833333333333333,1,0.958333333333333
"chr21_32650001_32655000",0.666666666666667,1,1,1,0.571428571428571,0.692307692307692,0.9,1,0.8,1,0.928571428571429,0.818181818181818,0.916666666666667,0.909090909090909,1,NA,0.75,1,1,1,1,1
"chr21_32655001_32660000",0.909090909090909,1,1,0.846153846153846,1,1,0.928571428571429,1,NA,0.9,1,0.777777777777778,0.857142857142857,0.956521739130435,1,1,1,0.923076923076923,1,1,1,1
"chr21_32660001_32665000",0.92,1,0.973684210526316,0.942857142857143,0.9375,0.925925925925926,1,1,0.947368421052632,0.931034482758621,1,1,1,0.916666666666667,0.909090909090909,1,0.8,1,0.944444444444444,1,0.916666666666667,1
"chr21_32665001_32670000",1,NA,1,0.923076923076923,1,0.818181818181818,1,1,1,1,0.857142857142857,1,0.777777777777778,1,1,1,0.857142857142857,0.8,1,0.666666666666667,1,1
"chr21_32670001_32675000",1,1,0.75,1,1,0.6,1,0.833333333333333,NA,1,NA,1,0.909090909090909,NA,0.714285714285714,1,1,0.916666666666667,NA,0.888888888888889,1,NA
"chr21_32675001_32680000",0.909090909090909,0.857142857142857,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333,1,1,1,1,1
"chr21_32680001_32685000",1,0.923076923076923,0.857142857142857,1,0.875,0.666666666666667,0.636363636363636,0.666666666666667,0.666666666666667,0.833333333333333,0.777777777777778,0.869565217391304,0.714285714285714,0.933333333333333,0.9,0.956521739130435,0.333333333333333,1,0.333333333333333,0.555555555555556,1,0.8
"chr21_32685001_32690000",0.894736842105263,0.833333333333333,NA,0.954545454545455,0.9375,1,1,1,NA,0.909090909090909,0.944444444444444,1,1,0.947368421052632,0.941176470588235,NA,1,0.875,0.9,1,0.866666666666667,1
"chr21_32690001_32695000",1,1,0.857142857142857,0.818181818181818,0.8,0.941176470588235,1,1,1,0.9375,1,0.95,1,0.904761904761905,1,1,0.9,0.909090909090909,1,1,0.909090909090909,0.846153846153846
"chr21_32695001_32700000",1,0.9,1,1,1,1,0.904761904761905,1,0.714285714285714,0.944444444444444,0.914285714285714,1,0.785714285714286,1,0.944444444444444,0.857142857142857,0.857142857142857,1,0.8,0.842105263157895,1,1
"chr21_32700001_32705000",1,1,0.692307692307692,1,0.833333333333333,0.888888888888889,0.692307692307692,1,0.8125,0.909090909090909,1,0.7,1,1,0.947368421052632,0.529411764705882,1,1,1,1,1,0.8
"chr21_32705001_32710000",0.928571428571429,0.888888888888889,0.952380952380952,1,0.764705882352941,0.857142857142857,1,1,0.916666666666667,0.9,1,1,0.823529411764706,0.894736842105263,1,1,1,0.857142857142857,0.9375,0.7,NA,0.952380952380952
"chr21_32710001_32715000",0.769230769230769,0.714285714285714,0.666666666666667,0.88,0.555555555555556,0.894736842105263,0.8,0.928571428571429,0.823529411764706,1,0.666666666666667,0.722222222222222,1,1,1,0.470588235294118,0.666666666666667,1,0.833333333333333,0.7,0.666666666666667,0.8
"chr21_32715001_32720000",0.888888888888889,0.888888888888889,0.8,1,0.933333333333333,0.833333333333333,0.8,NA,0.941176470588235,0.833333333333333,0.75,0.772727272727273,0.785714285714286,0.909090909090909,0.909090909090909,0.888888888888889,0.764705882352941,1,0.833333333333333,0.956521739130435,0.928571428571429,0.681818181818182
"chr21_32720001_32725000",1,0.947368421052632,1,0.8,1,0.823529411764706,0.866666666666667,0.944444444444444,1,0.714285714285714,1,NA,0.961538461538462,0.909090909090909,1,1,1,0.88,1,0.9375,1,NA
"chr21_32725001_32730000",0.608695652173913,0.111111111111111,0.133333333333333,0.217391304347826,0.666666666666667,0.514285714285714,0.894736842105263,0.0816326530612245,0.521739130434783,0.555555555555556,0.35,0.551020408163265,0.5,0.35,0.5,0.137931034482759,0.230769230769231,NA,0.1,0.259259259259259,0,0.4
"chr21_32730001_32735000",0.833333333333333,1,0.857142857142857,0.785714285714286,1,1,0.833333333333333,1,0.727272727272727,1,1,0.8,0.625,1,0.714285714285714,1,1,1,1,0.875,1,1
"chr21_32735001_32740000",1,0.8,0.928571428571429,1,1,1,1,1,1,1,0.857142857142857,1,1,1,0.818181818181818,0.971428571428571,1,0.956521739130435,0.875,1,1,0.8
"chr21_32740001_32745000",0.777777777777778,1,1,0.933333333333333,1,0.928571428571429,0.923076923076923,0.857142857142857,1,0.909090909090909,0.727272727272727,1,1,1,1,0.8,0.666666666666667,1,1,1,1,1
"chr21_32745001_32750000",1,1,1,0.75,1,0.875,0.933333333333333,0.75,0.857142857142857,0.9375,0.857142857142857,1,1,0.666666666666667,1,0.833333333333333,1,0.8,0.75,0.727272727272727,1,1
"chr21_32750001_32755000",0.75,1,1,0.571428571428571,0.85,0.916666666666667,0.95,0.941176470588235,0.727272727272727,1,1,0.9375,NA,0.571428571428571,0.75,1,0.833333333333333,0.733333333333333,0.826086956521739,0.9375,0.588235294117647,0.833333333333333
"chr21_32755001_32760000",1,1,1,1,1,1,0.571428571428571,1,0.636363636363636,1,0.75,0.75,1,1,0.875,1,1,0.916666666666667,0.875,1,0.857142857142857,1
"chr21_32760001_32765000",0.857142857142857,1,0.782608695652174,0.666666666666667,1,1,0.833333333333333,0.75,1,0.91304347826087,0.777777777777778,1,1,1,1,0.88235294117647,0.8125,0.875,0.916666666666667,0.833333333333333,0.928571428571429,1
"chr21_32765001_32770000",1,1,1,1,0.875,1,0.777777777777778,1,0.5,1,0.5,0.846153846153846,1,0.666666666666667,0.916666666666667,1,0.733333333333333,0.75,0.75,0.7,1,0.777777777777778
"chr21_32805001_32810000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA
"chr21_32815001_32820000",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_32820001_32825000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"chr21_32825001_32830000",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_32830001_32835000",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chr21_32835001_32840000",0.666666666666667,0.75,1,0.8,0.833333333333333,0.8,NA,1,1,1,0.666666666666667,1,0.833333333333333,NA,NA,NA,1,0.8,1,0.857142857142857,1,NA
"chr21_32840001_32845000",0.851851851851852,0.933333333333333,0.4375,1,0.842105263157895,0.9,1,0.68421052631579,1,0.8,0.769230769230769,1,0.8,0.842105263157895,0.857142857142857,0.875,0.666666666666667,1,0.875,0.611111111111111,0.769230769230769,0.741935483870968
"chr21_32845001_32850000",0.888888888888889,0.904761904761905,0.727272727272727,1,0.967741935483871,0.944444444444444,1,0.75,0.941176470588235,0.888888888888889,0.888888888888889,0.95,0.888888888888889,0.923076923076923,1,0.727272727272727,1,0.764705882352941,0.5,1,1,1
"chr21_32850001_32855000",1,1,0.8125,1,0.875,0.8,1,0.384615384615385,0.681818181818182,1,NA,1,0.941176470588235,0.909090909090909,0.909090909090909,1,1,NA,0.8,0.833333333333333,1,0.705882352941177
"chr21_32855001_32860000",1,NA,0.857142857142857,0.666666666666667,0.666666666666667,1,0.571428571428571,1,NA,0.75,1,0.666666666666667,NA,0.75,1,1,1,1,1,0.857142857142857,NA,1
"chr21_32860001_32865000",1,0.9375,0.75,0.916666666666667,0.909090909090909,1,0.866666666666667,0.923076923076923,0.9375,0.75,1,0.888888888888889,0.777777777777778,0.8125,0.916666666666667,1,1,1,0.933333333333333,0.954545454545455,0.866666666666667,0.846153846153846
"chr21_32865001_32870000",0.666666666666667,1,0.4,1,1,0.666666666666667,1,0.823529411764706,1,0.875,0.785714285714286,1,0.772727272727273,0.954545454545455,0.6,0.904761904761905,0.772727272727273,0.916666666666667,0.866666666666667,0.777777777777778,1,0.952380952380952
"chr21_32870001_32875000",1,1,1,1,NA,1,1,0.733333333333333,0.666666666666667,1,0.666666666666667,0.8,0.75,1,1,1,1,0.75,0.88235294117647,0.571428571428571,1,1
"chr21_32875001_32880000",0.533333333333333,0.75,0.5,0.875,0.875,0.928571428571429,1,1,0.75,0.4,0.545454545454545,0.6,1,1,1,0.75,NA,0.692307692307692,0.545454545454545,0.9375,1,0.555555555555556
"chr21_32880001_32885000",0.88235294117647,0.857142857142857,0.828571428571429,0.923076923076923,1,0.764705882352941,0.833333333333333,0.894736842105263,1,0.666666666666667,1,0.80952380952381,0.794117647058823,0.941176470588235,1,0.791666666666667,1,0.909090909090909,0.9,1,0.9,0.857142857142857
"chr21_32885001_32890000",0.833333333333333,0.923076923076923,0.857142857142857,1,0.75,1,1,0.8,0.9,0.941176470588235,1,1,1,0.666666666666667,1,0.5,1,1,0.666666666666667,0.9,NA,0.933333333333333
"chr21_32890001_32895000",NA,1,1,1,0.875,0.928571428571429,0.923076923076923,0.846153846153846,0.857142857142857,1,0.75,0.777777777777778,1,1,0.857142857142857,0.555555555555556,1,0.9375,0.666666666666667,0.833333333333333,0.9375,1
"chr21_32895001_32900000",0.888888888888889,0.666666666666667,0.692307692307692,0.714285714285714,0.75,0.8,0.916666666666667,1,1,1,0.857142857142857,0.875,0.8,0.875,0.888888888888889,0.666666666666667,1,1,0.833333333333333,NA,0.833333333333333,0.8
"chr21_32900001_32905000",0.75,0.909090909090909,0.727272727272727,1,0.727272727272727,1,1,0.833333333333333,1,0.75,0.777777777777778,NA,0.571428571428571,1,0.8,0.823529411764706,1,1,0.818181818181818,0.769230769230769,1,1
"chr21_32905001_32910000",0.875,1,0.75,0.8,0.8,0.705882352941177,1,0.736842105263158,0.947368421052632,0.857142857142857,0.818181818181818,1,1,1,0.875,0.777777777777778,0.7,0.857142857142857,0.785714285714286,0.80952380952381,1,1
