"chr","start","end","strand","pvalue","qvalue","meth.diff"
"chr21",30445001,30455000,"*",0.667527264548598,0.888321918370121,1.67331679787196
"chr21",30450001,30460000,"*",0.00712331786258004,0.124812917331294,-7.75007290755322
"chr21",30455001,30465000,"*",0.410262038478819,0.757069658388541,-2.60006473190204
"chr21",30460001,30470000,"*",0.371321324157389,0.732544162479658,-3.04689168980987
"chr21",30465001,30475000,"*",0.628563185706031,0.874726920972332,-1.92040568845772
"chr21",30470001,30480000,"*",0.88478960476978,0.972607867498541,0.59270712537044
"chr21",30475001,30485000,"*",0.354483208726239,0.716895061752004,-3.75747508305648
"chr21",30480001,30490000,"*",0.197103250804963,0.582782134351536,5.71236559139785
"chr21",30485001,30495000,"*",0.108469624361081,0.465034666143782,4.51041666666666
"chr21",30490001,30500000,"*",0.338522215517458,0.704644096272146,-2.51617541337168
"chr21",30495001,30505000,"*",0.00164740981237997,0.055787210296782,-9.66507652554165
"chr21",30500001,30510000,"*",0.0434286923466648,0.314089465885051,-6.83020683020683
"chr21",30505001,30515000,"*",0.25627638566839,0.641434279808993,-4.26332168700002
"chr21",30510001,30520000,"*",0.48302235791694,0.794070107191196,-2.78819305943359
"chr21",30515001,30525000,"*",0.419687834758797,0.761675144693598,-4.00841271805023
"chr21",30520001,30530000,"*",0.20573980125374,0.590873633356306,4.41919191919192
"chr21",30525001,30535000,"*",0.436125765067182,0.77117881675867,2.41152171485988
"chr21",30530001,30540000,"*",0.035696518770804,0.288363985389661,-6.76127778976905
"chr21",30535001,30545000,"*",0.000640618377671749,0.0324019047173488,-13.1083614548182
"chr21",30540001,30550000,"*",0.709268362688963,0.908374417892962,-1.82442196531792
"chr21",30545001,30555000,"*",0.51383878723454,0.809949274793428,3.66704161979752
"chr21",30550001,30560000,"*",0.963064103381888,0.994882797768757,-0.195343022347239
"chr21",30555001,30565000,"*",0.280242562167792,0.660492457298194,4.03774027191749
"chr21",30560001,30570000,"*",0.305683586055576,0.682390665375236,3.98212029929064
"chr21",30570001,30580000,"*",0.315444691205944,0.69064562131707,3.80281690140845
"chr21",30575001,30585000,"*",0.302561300617497,0.679498351293908,4.43443321563375
"chr21",30580001,30590000,"*",0.492900420092002,0.799993291682474,-2.70432692307693
"chr21",30585001,30595000,"*",0.119302428645884,0.486737805060315,-6.49967040210942
"chr21",30590001,30600000,"*",0.936585817354243,0.988090663938892,-0.294740720272635
"chr21",30595001,30605000,"*",0.197190281293128,0.582782134351536,5.31309297912713
"chr21",30600001,30610000,"*",0.827091565556684,0.955674134525038,1.10890302066773
"chr21",30605001,30615000,"*",0.0305280956099719,0.264261104480592,9.23423423423423
"chr21",30610001,30620000,"*",0.0262120832644228,0.244399038560569,8.39438339438339
"chr21",30615001,30625000,"*",0.0992952741653541,0.447639404773754,-6.0782305248355
"chr21",30620001,30630000,"*",0.00919852024716827,0.140138141491562,-9.6048641255872
"chr21",30625001,30635000,"*",0.0286772917220592,0.257188013371499,-7.88700350744146
"chr21",30630001,30640000,"*",0.421342938123008,0.763041554579261,-2.87843366452367
"chr21",30635001,30645000,"*",0.834804312196103,0.957286645959877,0.735048446374875
"chr21",30640001,30650000,"*",0.862637140791694,0.96562252000005,-0.641845591594337
"chr21",30645001,30655000,"*",0.51114123787036,0.808936565623985,-2.76861019435276
"chr21",30650001,30660000,"*",0.752514374770197,0.92395722318602,-1.27486631016043
"chr21",30655001,30665000,"*",0.316329896257092,0.690819752891139,3.64611747590472
"chr21",30660001,30670000,"*",0.498740626699876,0.801889875209401,-2.60396424407308
"chr21",30665001,30675000,"*",0.205836458711247,0.590873633356306,-6.05326876513317
"chr21",30670001,30680000,"*",0.230608964040015,0.612860205771591,-5.88647819417051
"chr21",30675001,30685000,"*",0.0510821866304584,0.334499324002717,-8.1165025785279
"chr21",30680001,30690000,"*",0.899774354726265,0.976213456354222,-0.536583496224752
"chr21",30685001,30695000,"*",0.405174180009628,0.753706825794909,-4.15742793791574
"chr21",30690001,30700000,"*",0.003539247457978,0.0848065694866692,-15.1431901431901
"chr21",30695001,30705000,"*",0.0342557880488937,0.281736379259269,-11.4962932024642
"chr21",30700001,30710000,"*",0.658775355990345,0.884463526254667,-1.74242424242425
"chr21",30705001,30715000,"*",0.83062853888085,0.955995109115015,-0.796089636458397
"chr21",30710001,30720000,"*",0.364986006474486,0.725372189305731,3.709021296961
"chr21",30715001,30725000,"*",0.236326717876557,0.6193330966317,4.2769346544588
"chr21",30720001,30730000,"*",0.676871565128866,0.8933817928393,1.50647474591137
"chr21",30725001,30735000,"*",0.580052011444762,0.849524993139572,2.11764705882352
"chr21",30730001,30740000,"*",0.108908627504528,0.465541063004035,6.34831460674157
"chr21",30735001,30745000,"*",0.0569335582925691,0.349481150370018,8.46171802054155
"chr21",30740001,30750000,"*",0.740795768822661,0.919536328382726,1.92392991794189
"chr21",30745001,30755000,"*",0.701842670801392,0.903343944782898,-1.96969696969698
"chr21",30750001,30760000,"*",0.692091687377857,0.899235733519429,1.8046027508364
"chr21",30755001,30765000,"*",0.581205592787163,0.849657686291045,-2.52373813093454
"chr21",30760001,30770000,"*",0.0845518418169415,0.416670557432129,-6.32432432432433
"chr21",30765001,30775000,"*",0.362419735638506,0.723500486473892,3.11591675386583
"chr21",30770001,30780000,"*",0.00516728908686443,0.103832451623586,10.8221594918843
"chr21",30775001,30785000,"*",0.135699333550008,0.511202210132294,5.56235112341467
"chr21",30780001,30790000,"*",0.0298276055540958,0.261948487517447,-5.67319393738245
"chr21",30785001,30795000,"*",0.40309103517244,0.752312102803779,-2.30122007237528
"chr21",30790001,30800000,"*",0.951551190223681,0.991075617500194,-0.224545102593887
"chr21",30795001,30805000,"*",0.141356744953881,0.520675945356543,-5.03674301346351
"chr21",30800001,30810000,"*",0.26751341463783,0.648738724815078,-3.51165275194871
"chr21",30805001,30815000,"*",0.216759624714378,0.601060518990099,-3.98188498675554
"chr21",30810001,30820000,"*",0.234842142473722,0.617898041894951,-4.99859392575928
"chr21",30815001,30825000,"*",0.496996624314516,0.801660758826763,-3.13904704824693
"chr21",30820001,30830000,"*",0.535651098707129,0.825983632060152,2.38095238095237
"chr21",30825001,30835000,"*",0.780297032020258,0.937626722325874,1.14770575722868
"chr21",30830001,30840000,"*",0.455868337567083,0.780658385437115,-2.81136950904393
"chr21",30835001,30845000,"*",0.540039955625748,0.827584154131208,-2.10475675025558
"chr21",30840001,30850000,"*",0.491875272807888,0.798760516890176,-2.30783902345985
"chr21",30845001,30855000,"*",0.227006591633441,0.609891042855177,-3.64609121417175
"chr21",30850001,30860000,"*",0.512840245700313,0.80951532813399,2.13558131366351
"chr21",30855001,30865000,"*",0.9075516327577,0.9793780934282,-0.419510236852672
"chr21",30860001,30870000,"*",0.0516127158025322,0.33488250485829,-7.42591773551525
"chr21",30865001,30875000,"*",0.597311597323134,0.857970303608931,-1.94785606550313
"chr21",30870001,30880000,"*",0.416150032491411,0.760466688929231,-2.55799340210504
"chr21",30875001,30885000,"*",0.147949424936486,0.526865551541123,-4.02209944751382
"chr21",30880001,30890000,"*",0.446337754913149,0.775211194969765,-2.31740004467277
"chr21",30885001,30895000,"*",0.326537335751839,0.698935751813218,-3.90757730207272
"chr21",30890001,30900000,"*",0.725250732610574,0.91130587465046,-1.31705124363201
"chr21",30895001,30905000,"*",0.326659122949978,0.698935751813218,3.60444572273811
"chr21",30900001,30910000,"*",0.686153892275776,0.897954236797488,1.58174904942965
"chr21",30905001,30915000,"*",0.87316988848404,0.968697133915709,0.5719305794607
"chr21",30910001,30920000,"*",0.93541568777944,0.988088764455161,-0.24083044982699
"chr21",30915001,30925000,"*",0.270957508401709,0.651483515394762,-3.98117918187055
"chr21",30920001,30930000,"*",0.8884509765267,0.972607867498541,0.696409950841648
"chr21",30925001,30935000,"*",0.00021524404632096,0.017158025406728,14.2234925820063
"chr21",30930001,30940000,"*",0.00023946641445086,0.0177254017390463,13.9247720364742
"chr21",30935001,30945000,"*",0.105378761699245,0.458430700556793,6.30064013608488
"chr21",30940001,30950000,"*",0.00660628227988111,0.120516355974394,9.27434283598667
"chr21",30945001,30955000,"*",0.120190734490907,0.488712773540942,6.53846153846154
"chr21",30955001,30965000,"*",0.570060618654724,0.844788504371185,-2.28958030731595
"chr21",30960001,30970000,"*",0.818874002104908,0.952036535321444,1.06357328475366
"chr21",30965001,30975000,"*",0.668771159940587,0.88873829533895,1.48640422077922
"chr21",30970001,30980000,"*",0.231491172293102,0.612860205771591,-3.32460732984293
"chr21",30975001,30985000,"*",0.815565137489879,0.950738486462661,-0.754661142349811
"chr21",30980001,30990000,"*",0.178323098991833,0.562872792750138,4.68566259611035
"chr21",30985001,30995000,"*",0.551142710984776,0.835426475718437,2.182998860143
"chr21",30990001,31000000,"*",0.657582627217914,0.883868203384734,-1.55935228866505
"chr21",30995001,31005000,"*",0.79502234527016,0.944134319857337,-0.723776223776229
"chr21",31000001,31010000,"*",0.620456771303128,0.869825118493486,-1.45996860282575
"chr21",31005001,31015000,"*",0.712039781436619,0.908640839390094,-1.51898734177216
"chr21",31010001,31020000,"*",0.0277672094069802,0.252191221969012,8.56081894821357
"chr21",31015001,31025000,"*",0.642526063256871,0.879412087333083,1.55779164873009
"chr21",31020001,31030000,"*",0.0233902451913073,0.228054890615246,-7.75276441711706
"chr21",31025001,31035000,"*",0.245375843086365,0.631214923182004,-3.58345358345358
"chr21",31030001,31040000,"*",0.258595766369603,0.642998245120825,-3.55438753448147
"chr21",31035001,31045000,"*",0.0686579478771468,0.375462101705334,-5.93879342781889
"chr21",31040001,31050000,"*",0.770818816288119,0.932136655325462,1.00316178052938
"chr21",31045001,31055000,"*",0.0146354960800221,0.176062833440265,7.10304188565057
"chr21",31050001,31060000,"*",0.477699144547485,0.790066027028603,2.15227535425317
"chr21",31055001,31065000,"*",0.0123719381363789,0.163770144600899,-8.76015788251684
"chr21",31060001,31070000,"*",0.31467459061434,0.690059158301118,-3.40136054421769
"chr21",31065001,31075000,"*",0.800231127457856,0.945998036421122,-0.953500522466044
"chr21",31070001,31080000,"*",0.00482613407836138,0.100681667875099,-9.77965307079232
"chr21",31075001,31085000,"*",0.0333769372025147,0.278935832335301,-5.0731231719207
"chr21",31080001,31090000,"*",0.453446225382929,0.779699460171261,-1.91111779226534
"chr21",31085001,31095000,"*",0.471102290479697,0.787366424714563,-2.45908495274207
"chr21",31095001,31105000,"*",0.307822835111519,0.685583925667472,3.13600509919528
"chr21",31100001,31110000,"*",0.0434051747124346,0.314089465885051,7.34268602838625
"chr21",31110001,31120000,"*",0.0654579228840553,0.371833807831587,-4.20978022691084
"chr21",31115001,31125000,"*",0.149183091555064,0.529288655398818,-3.22927925064107
"chr21",31120001,31130000,"*",0.873074647062707,0.968697133915709,-0.349378881987583
"chr21",31125001,31135000,"*",0.17433408603292,0.556966541958782,-3.90436710691218
"chr21",31130001,31140000,"*",0.0941788998849015,0.438057555882222,-6.04127579737336
"chr21",31135001,31145000,"*",0.125128468575107,0.495189258616382,-5.05852379721596
"chr21",31140001,31150000,"*",0.17312133626555,0.556433784540155,-3.74248749827958
"chr21",31145001,31155000,"*",0.256977676446095,0.641692277087771,2.7257525083612
"chr21",31150001,31160000,"*",0.657066464920269,0.883641107996224,1.0879815172804
"chr21",31155001,31165000,"*",0.575357603928031,0.847440418049531,-1.44331802914984
"chr21",31160001,31170000,"*",0.56295953686968,0.84061516682846,-1.32447366401472
"chr21",31165001,31175000,"*",0.0906810369139934,0.430180439146116,-5.64357445816146
"chr21",31170001,31180000,"*",0.22268591733088,0.607051350739649,-3.62881694375266
"chr21",31175001,31185000,"*",0.35764989757283,0.721056120733665,-2.34967761283551
"chr21",31180001,31190000,"*",0.276517440357443,0.656188681875795,-3.07160139119915
"chr21",31185001,31195000,"*",0.588862002692061,0.851935573898726,-1.01559171849707
"chr21",31190001,31200000,"*",0.777622535799085,0.936244626503994,-0.586080586080584
"chr21",31195001,31205000,"*",0.483666036624131,0.794070107191196,-1.87283048659758
"chr21",31200001,31210000,"*",0.190513034557748,0.575775776842315,3.42480932242516
"chr21",31205001,31215000,"*",0.0105866199735167,0.151196367926675,6.79944533090191
"chr21",31210001,31220000,"*",0.0168824242236969,0.191351727060465,5.40293040293039
"chr21",31215001,31225000,"*",0.265891925797833,0.646870637822116,2.15447154471544
"chr21",31220001,31230000,"*",0.434842003632348,0.770103489831312,1.58249621576991
"chr21",31225001,31235000,"*",0.59223558587197,0.854175001121971,1.0613154960981
"chr21",31230001,31240000,"*",0.529785568686746,0.820729555416701,-1.67832167832167
"chr21",31235001,31245000,"*",0.0274201863022924,0.251230040854249,-7.17877094972067
"chr21",31240001,31250000,"*",0.37212343638358,0.732572134902047,-2.28634850166481
"chr21",31245001,31255000,"*",0.317470238576059,0.691570303492712,2.45222104864585
"chr21",31250001,31260000,"*",0.890248240779743,0.972955938567554,0.353540605178326
"chr21",31255001,31265000,"*",0.310848511072216,0.687991773944068,-2.28178626180704
"chr21",31260001,31270000,"*",0.915227617139487,0.980953935300057,0.274613824309566
"chr21",31265001,31275000,"*",0.519114621390073,0.812439582214367,-1.90856202128996
"chr21",31270001,31280000,"*",0.274132685660081,0.655424687468103,-1.966803498126
"chr21",31275001,31285000,"*",0.73311743068914,0.915853693365431,0.62760675273088
"chr21",31280001,31290000,"*",0.0467133942971863,0.323647528397125,5.3954818415785
"chr21",31285001,31295000,"*",0.428923990396304,0.767457877584739,1.7077381886674
"chr21",31290001,31300000,"*",0.454433064975448,0.780136497423991,-1.28850165664498
"chr21",31295001,31305000,"*",0.747536166725902,0.922215536297566,-0.574963370264892
"chr21",31300001,31310000,"*",0.0506326899701642,0.333596306124951,-3.57388777107087
"chr21",31305001,31315000,"*",0.0615260169224535,0.359927198996353,-3.53853169174647
"chr21",31310001,31320000,"*",0.935646777370072,0.988088764455161,0.141093474426812
"chr21",31315001,31325000,"*",0.577097005572207,0.848014288473881,0.905373831775702
"chr21",31320001,31330000,"*",0.153022974467017,0.532774621759521,-3.05340192739657
"chr21",31325001,31335000,"*",0.0086550458900354,0.134708388653958,-6.2506574540059
"chr21",31330001,31340000,"*",0.0678586859629015,0.374937019273683,-3.80908415339924
"chr21",31335001,31345000,"*",0.724780051070413,0.91127447931883,-1.16442418755658
"chr21",31340001,31350000,"*",0.907524181962256,0.9793780934282,-0.386716125828779
"chr21",31345001,31355000,"*",0.502786240614081,0.803881725680966,1.90374400829123
"chr21",31350001,31360000,"*",0.542906551358994,0.829280824687255,-1.82078051205568
"chr21",31355001,31365000,"*",3.73767032997707e-05,0.00521405011031802,12.807855905057
"chr21",31360001,31370000,"*",0.00235886153552576,0.0663224092197823,7.85126871441626
"chr21",31365001,31375000,"*",0.87116465305061,0.968198007235962,0.359194984077826
"chr21",31370001,31380000,"*",0.0796353584187636,0.406241132186857,4.34421615536167
"chr21",31375001,31385000,"*",0.258366201921923,0.642998245120825,2.87552948843272
"chr21",31380001,31390000,"*",0.339263286768694,0.704794483750388,2.23695218482528
"chr21",31385001,31395000,"*",0.556096164809187,0.837624515943932,1.25792695592675
"chr21",31390001,31400000,"*",0.679111583986246,0.894223167586899,-1.0568356374808
"chr21",31395001,31405000,"*",0.490072505380197,0.797439648727669,1.67402679732241
"chr21",31400001,31410000,"*",0.184891471044439,0.568547151740721,2.78614801625348
"chr21",31405001,31415000,"*",0.567317212331019,0.843303085706805,1.14242227949937
"chr21",31410001,31420000,"*",0.455097222336913,0.780177609171688,-1.40558698727016
"chr21",31415001,31425000,"*",0.0068688229964857,0.122570871706509,-4.82214514044752
"chr21",31420001,31430000,"*",0.729642717003263,0.913817035418106,-0.604404065291042
"chr21",31425001,31435000,"*",0.342498312929338,0.708425217349556,1.88081149619611
"chr21",31430001,31440000,"*",0.286235219207029,0.665432224710086,2.50130111817307
"chr21",31435001,31445000,"*",0.2253120129395,0.608175548655677,-3.9031666979891
"chr21",31440001,31450000,"*",0.426283006235852,0.767419100710249,-3.08629368445079
"chr21",31445001,31455000,"*",0.747051240443011,0.922074635095833,-0.949556673855745
"chr21",31450001,31460000,"*",0.204624999753921,0.590168698031655,-2.61097659402744
"chr21",31455001,31465000,"*",0.168182942499091,0.55278578044098,-2.39620728398784
"chr21",31460001,31470000,"*",0.0445709732178798,0.315543526689999,-2.96983804470045
"chr21",31465001,31475000,"*",0.247529174020014,0.633163547723709,-1.94866422210582
"chr21",31470001,31480000,"*",0.221101178973178,0.606006305809158,2.45003758234955
"chr21",31475001,31485000,"*",0.0513394121919318,0.334499324002717,4.4406157046958
"chr21",31480001,31490000,"*",0.605328207126558,0.861565318795353,-1.22566909975669
"chr21",31485001,31495000,"*",0.0831035196293513,0.413336650619676,-4.22393161024887
"chr21",31490001,31500000,"*",0.0216523141124798,0.221086941035828,-4.78277654046029
"chr21",31495001,31505000,"*",0.499876155042721,0.802945444791828,-1.12017559904883
"chr21",31500001,31510000,"*",0.352845760875957,0.715737172528602,1.77383592017738
"chr21",31505001,31515000,"*",0.184699437816891,0.568330015865205,2.74957273549814
"chr21",31510001,31520000,"*",0.399814435618175,0.751589696559691,1.59695597088464
"chr21",31515001,31525000,"*",0.28086453795889,0.661113073018916,-1.76098076353188
"chr21",31520001,31530000,"*",0.261431071497712,0.644764195765609,-1.85642871952162
"chr21",31525001,31535000,"*",0.211332090371941,0.595112355452816,-2.73356288981289
"chr21",31530001,31540000,"*",0.92250311928762,0.983561025348219,-0.21284104192858
"chr21",31535001,31545000,"*",0.58480135644419,0.849959735453047,0.946795507300036
"chr21",31540001,31550000,"*",0.423140064181979,0.764688098050841,1.55904595695172
"chr21",31545001,31555000,"*",0.688053756567084,0.898130318967613,-1.08445806565687
"chr21",31550001,31560000,"*",0.0998512941255482,0.448652478658398,5.4138613108144
"chr21",31555001,31565000,"*",0.794366677237209,0.944134319857337,0.740740740740731
"chr21",31560001,31570000,"*",0.368789991683821,0.729534387694148,-1.5908466819222
"chr21",31565001,31575000,"*",0.479085900636871,0.791637613489719,1.2035556294004
"chr21",31570001,31580000,"*",0.382089288215287,0.740495777909081,1.58601293165938
"chr21",31575001,31585000,"*",0.458906049219336,0.781800019031721,-1.5639589169001
"chr21",31580001,31590000,"*",0.124790407023231,0.49480483679976,-3.53969494370641
"chr21",31585001,31595000,"*",0.314079482800422,0.690059158301118,-2.50629967047878
"chr21",31590001,31600000,"*",0.127337283842259,0.496615406984811,-3.1114092717683
"chr21",31595001,31605000,"*",0.520210996731125,0.813309453858352,-1.4975845410628
"chr21",31600001,31610000,"*",0.835119768249898,0.957286645959877,-0.572745227123117
"chr21",31605001,31615000,"*",0.0939633871840897,0.438057555882222,4.63581513964048
"chr21",31610001,31620000,"*",0.0561527994738948,0.348838122722529,5.59167137742604
"chr21",31615001,31625000,"*",0.488174264821745,0.796591936174672,1.78898891389514
"chr21",31620001,31630000,"*",0.29971108969365,0.676658650680901,2.19201228878648
"chr21",31625001,31635000,"*",0.954442254611519,0.991766812054428,-0.100932362700445
"chr21",31630001,31640000,"*",0.925769606357157,0.984657111926966,0.202788339670468
"chr21",31635001,31645000,"*",0.111525167995677,0.469259610580417,-3.58716056725461
"chr21",31640001,31650000,"*",0.0644076477477869,0.371098551836732,-3.38241741789912
"chr21",31645001,31655000,"*",0.350043581681559,0.714007246490111,-1.59673418768086
"chr21",31650001,31660000,"*",0.000142357540357736,0.0127925075013607,-10.9547653158201
"chr21",31655001,31665000,"*",6.20191463540811e-06,0.00134580514479681,-13.2997711670481
"chr21",31660001,31670000,"*",0.0240465688500464,0.23306200500571,-7.38213399503722
"chr21",31665001,31675000,"*",0.540513816395692,0.827615635355605,-1.92529445679928
"chr21",31670001,31680000,"*",0.47591962497515,0.789188993386754,1.7280361757106
"chr21",31675001,31685000,"*",0.553184211456496,0.836125923104789,1.50772430184195
"chr21",31680001,31690000,"*",0.249116462151331,0.63420832641615,2.24304728473224
"chr21",31685001,31695000,"*",0.845514233892945,0.96058891975872,0.341628264208915
"chr21",31690001,31700000,"*",0.886636690477905,0.972607867498541,-0.364277320799067
"chr21",31695001,31705000,"*",0.501760312685847,0.803878656449381,1.92140686061658
"chr21",31700001,31710000,"*",0.487211710967862,0.796509041298998,1.77614386322363
"chr21",31705001,31715000,"*",0.221316790225519,0.606006305809158,3.35262722694128
"chr21",31710001,31720000,"*",0.753742915018152,0.924531576619289,0.688387005516522
"chr21",31715001,31725000,"*",0.982372990017142,0.999625400525831,-0.0460582448033486
"chr21",31720001,31730000,"*",0.4010748287797,0.752170839702157,-2.06835269993164
"chr21",31725001,31735000,"*",0.129894967034045,0.500668486113157,5.25490196078431
"chr21",31730001,31740000,"*",0.000154709657407616,0.01350804528697,12.894453741334
"chr21",31735001,31745000,"*",0.067501900768984,0.374937019273683,4.48453568658173
"chr21",31740001,31750000,"*",0.751807177573338,0.923874312773438,0.69828722002635
"chr21",31745001,31755000,"*",0.953535073086362,0.9916627114675,0.11932714885099
"chr21",31750001,31760000,"*",0.169205555326519,0.55401646249411,3.17514510071697
"chr21",31755001,31765000,"*",0.724418708223606,0.91127447931883,0.881848957244946
"chr21",31760001,31770000,"*",0.0258399033379081,0.242487268839826,-7.73001508295625
"chr21",31765001,31775000,"*",0.6255042702989,0.873250187980797,-1.55448446924855
"chr21",31770001,31780000,"*",0.489819901607398,0.797207441386597,-1.78290204399649
"chr21",31775001,31785000,"*",0.00848069313108781,0.134320847102426,-7.54136863456817
"chr21",31780001,31790000,"*",0.658344563427081,0.884123948771391,-1.24259005927952
"chr21",31785001,31795000,"*",0.327664275928692,0.699366447691132,2.39468485118859
"chr21",31790001,31800000,"*",0.142335318395647,0.520675945356543,-3.99774050080799
"chr21",31795001,31805000,"*",0.0373808850294075,0.293855729888401,-5.44147149651737
"chr21",31800001,31810000,"*",0.212972087492086,0.597640047453613,-3.47822269055146
"chr21",31805001,31815000,"*",0.206067089365136,0.591106573975085,-3.89784128914563
"chr21",31810001,31820000,"*",0.879055765866424,0.970573900394983,0.437832990452081
"chr21",31815001,31825000,"*",0.863511274068738,0.96562252000005,-0.536302953766421
"chr21",31820001,31830000,"*",0.346889792062974,0.712036941602947,-2.76654112614497
"chr21",31825001,31835000,"*",0.727769923268679,0.912890026524467,-1.08359133126935
"chr21",31830001,31840000,"*",0.103614578657244,0.455248624740771,5.1270013436726
"chr21",31835001,31845000,"*",0.236192893809068,0.619216149487862,3.34026904632092
"chr21",31840001,31850000,"*",0.807592097756703,0.947480685286613,0.679912632988089
"chr21",31845001,31855000,"*",0.664487052481617,0.886465246399402,1.19715495884281
"chr21",31850001,31860000,"*",0.681116279765247,0.895075632865416,1.08157977386935
"chr21",31855001,31865000,"*",0.656138343125956,0.883260092425354,1.18204597450703
"chr21",31860001,31870000,"*",0.904582565189734,0.97791981041525,0.358726552823929
"chr21",31865001,31875000,"*",0.0210835866231681,0.21801037530765,7.99330627358826
"chr21",31870001,31880000,"*",4.67552247138591e-07,0.000169404655171191,17.3472038057223
"chr21",31875001,31885000,"*",0.268935302886559,0.650406952276616,2.43839835728953
"chr21",31880001,31890000,"*",0.384491347215683,0.741529981220515,-2.09073679222933
"chr21",31885001,31895000,"*",0.194868871889823,0.580230468509892,-3.35704125177809
"chr21",31890001,31900000,"*",0.060048626506782,0.356750808091889,-5.26299355201324
"chr21",31895001,31905000,"*",0.346437241386124,0.711727379482187,-2.50881111938446
"chr21",31900001,31910000,"*",0.089556465568221,0.428317025613555,4.75760564448827
"chr21",31905001,31915000,"*",0.314283004191551,0.690059158301118,2.78687287815919
"chr21",31910001,31920000,"*",0.625926105195855,0.873502879394138,-1.12002800070001
"chr21",31915001,31925000,"*",0.853783981061056,0.963195800718025,-0.401064896449188
"chr21",31920001,31930000,"*",0.115316670977893,0.478004075013508,-3.58053007135576
"chr21",31925001,31935000,"*",0.0150568586519068,0.179049957668516,-5.80727242879422
"chr21",31930001,31940000,"*",0.251833558979707,0.637849384371087,-2.95940238959275
"chr21",31935001,31945000,"*",0.935233619339605,0.988088764455161,-0.223413762287761
"chr21",31940001,31950000,"*",0.14484936319819,0.521716065436807,-3.42813555628202
"chr21",31945001,31955000,"*",0.202212547413257,0.58799500918757,-3.11018746530397
"chr21",31950001,31960000,"*",0.474199394915206,0.788015077647851,1.76162950729425
"chr21",31955001,31965000,"*",0.323071408578841,0.696595514090682,2.36418511066399
"chr21",31960001,31970000,"*",0.622123075966641,0.870708237133323,-1.17139752818145
"chr21",31965001,31975000,"*",0.0396918354277599,0.300861624026093,5.17451523545707
"chr21",31970001,31980000,"*",0.00666427626455849,0.120857405161321,7.57673147999357
"chr21",31975001,31985000,"*",0.642003988759931,0.879412087333083,-1.21458745107158
"chr21",31980001,31990000,"*",0.799134852996039,0.94544191588155,-0.618887973736415
"chr21",31985001,31995000,"*",0.196208609985619,0.581887676547702,-2.70538844599272
"chr21",31990001,32000000,"*",0.614907911870494,0.866786323793268,-1.06323696587388
"chr21",31995001,32005000,"*",0.30606521489079,0.68271742583573,2.40444091990484
"chr21",32000001,32010000,"*",0.426449737381171,0.767419100710249,2.02348799282072
"chr21",32005001,32015000,"*",0.680926804688878,0.895075632865416,-1.34788189987163
"chr21",32010001,32020000,"*",0.559150653639434,0.839037805497895,-1.53245004071917
"chr21",32015001,32025000,"*",0.125948279475922,0.495757594083821,3.82653061224489
"chr21",32020001,32030000,"*",0.00699195360737242,0.123683771104712,8.874647584325
"chr21",32025001,32035000,"*",0.975597125180529,0.998372177083988,-0.0951086956521685
"chr21",32030001,32040000,"*",0.00813203927497615,0.133196812337496,-8.15658708035389
"chr21",32035001,32045000,"*",0.211332978721595,0.595112355452816,-3.21162947937796
"chr21",32040001,32050000,"*",0.570519623935096,0.844788504371185,-1.29706215727721
"chr21",32045001,32055000,"*",0.0724172865449315,0.384564419177843,-5.1952770208901
"chr21",32050001,32060000,"*",0.167272929094925,0.55117441893206,-4.42170346718417
"chr21",32055001,32065000,"*",0.579891096041604,0.849524993139572,-1.76241594903858
"chr21",32060001,32070000,"*",0.388040684119194,0.74440368823307,-2.49532127261385
"chr21",32065001,32075000,"*",0.230761652100468,0.612860205771591,3.0859010270775
"chr21",32070001,32080000,"*",0.465648475501525,0.784990481359067,1.87306501547987
"chr21",32075001,32085000,"*",0.599123064803962,0.85855676296944,1.31221478416819
"chr21",32080001,32090000,"*",0.0634635555568217,0.367116931426782,5.45267489711935
"chr21",32085001,32095000,"*",0.00266807218321012,0.0714176960037129,9.88152441037303
"chr21",32090001,32100000,"*",0.299052397768108,0.676463722832208,3.68723158816416
"chr21",32095001,32105000,"*",0.318022592337718,0.692357708528754,-3.32174957633482
"chr21",32100001,32110000,"*",0.404356360123711,0.75305884973492,-2.16935483870967
"chr21",32105001,32115000,"*",0.406226372942064,0.754613600338473,-2.24985494487906
"chr21",32110001,32120000,"*",0.230127260676789,0.612860205771591,-4.10250888338538
"chr21",32115001,32125000,"*",0.804670847415027,0.946950141951195,-0.846582104115245
"chr21",32120001,32130000,"*",0.134647845636356,0.510044633026698,-4.64742130346356
"chr21",32125001,32135000,"*",0.015765042726993,0.182683098948254,-7.37824900106816
"chr21",32130001,32140000,"*",0.124240659569813,0.494528997256323,4.73611111111111
"chr21",32135001,32145000,"*",0.115428851927091,0.478195826315886,4.8734066701589
"chr21",32140001,32150000,"*",0.469132616339622,0.787366424714563,-2.07731294180412
"chr21",32145001,32155000,"*",0.970850661707371,0.99733973837576,-0.105671482075975
"chr21",32150001,32160000,"*",0.806867210636042,0.947480685286613,0.865142368208394
"chr21",32155001,32165000,"*",0.397747397651207,0.751186442668554,2.42722932388727
"chr21",32160001,32170000,"*",0.955438725683783,0.992213261062385,0.170731707317073
"chr21",32165001,32175000,"*",0.140093362931152,0.519735836239763,-6.75615931835537
"chr21",32170001,32180000,"*",0.0364723968960065,0.29137749678814,-7.96863141917531
